facility_id,month_year,ndc11,reference_number,tae_spend,vendor_name
714757,2025-04,63323068310,12233539,4020.0,"FRESENIUS KABI USA, LLC"
714757,2025-04,63323068810,12233543,8040.0,"FRESENIUS KABI USA, LLC"
714757,2025-04,63323087010,11756376,282.0,"FRESENIUS KABI USA, LLC"
714757,2025-04,63323087074,11756377,5640.0,"FRESENIUS KABI USA, LLC"
714757,2025-04,65219011910,420586438,6960.0,"FRESENIUS KABI USA, LLC"
714757,2025-04,65219046020,421064701,7200.0,"FRESENIUS KABI USA, LLC"
714757,2025-04,65219046850,421084613,30000.0,"FRESENIUS KABI USA, LLC"
714757,2025-05,,421183299,31648.0,"FRESENIUS KABI USA, LLC"
714757,2025-05,63323066910,12233537,4120.0,"FRESENIUS KABI USA, LLC"
714757,2025-05,63323068310,12233539,4020.0,"FRESENIUS KABI USA, LLC"
714757,2025-05,63323068810,12233543,4020.0,"FRESENIUS KABI USA, LLC"
714757,2025-05,65219011910,420586438,3480.0,"FRESENIUS KABI USA, LLC"
714757,2025-05,65219014410,420586440,6700.0,"FRESENIUS KABI USA, LLC"
714757,2025-05,65219046660,421084611,12060.0,"FRESENIUS KABI USA, LLC"
714757,2025-05,65219047220,12395049,3036.0,"FRESENIUS KABI USA, LLC"
714757,2025-06,63323068610,12233541,1206.0,"FRESENIUS KABI USA, LLC"
714757,2025-06,65219011810,420586437,1005.0,"FRESENIUS KABI USA, LLC"
714757,2025-06,65219014410,420586440,10217.5,"FRESENIUS KABI USA, LLC"
714757,2025-06,65219045660,421023672,763.2,"FRESENIUS KABI USA, LLC"
714757,2025-06,65219045830,421064697,1188.0,"FRESENIUS KABI USA, LLC"
714757,2025-06,65219047220,12395049,5610.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,,421183300,1972.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,63323017876,10907278,2520.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,63323062610,11319858,860.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,63323062655,11319861,429.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,63323082475,11329176,369.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,63323082476,11329177,368.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,63323086910,11756373,2622.6,"FRESENIUS KABI USA, LLC"
714757,2025-07,63323087310,11756378,141.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,65219000601,12121078,1720.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,65219045660,421023672,954.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,65219045830,421064697,2722.5,"FRESENIUS KABI USA, LLC"
714757,2025-07,65219046450,421064699,1749.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,65219046850,421084613,65325.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,65219047030,420704583,26319.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,65219047220,12395049,13794.0,"FRESENIUS KABI USA, LLC"
714757,2025-07,65219047910,420787916,20985.5,"FRESENIUS KABI USA, LLC"
714757,2025-08,,421183299,29697.6,"FRESENIUS KABI USA, LLC"
714757,2025-08,65219000601,12121078,860.0,"FRESENIUS KABI USA, LLC"
714757,2025-08,65219011810,420586437,1407.0,"FRESENIUS KABI USA, LLC"
714757,2025-08,65219014810,420586442,834.0,"FRESENIUS KABI USA, LLC"
714757,2025-08,65219047030,420704583,17391.0,"FRESENIUS KABI USA, LLC"
714757,2025-08,65219047220,12395049,10758.0,"FRESENIUS KABI USA, LLC"
714757,2025-09,65219046660,421084611,5580.0,"FRESENIUS KABI USA, LLC"
714757,2025-09,65219047410,12395051,21960.0,"FRESENIUS KABI USA, LLC"
714757,2025-10,,421183299,29697.6,"FRESENIUS KABI USA, LLC"
714757,2025-10,63323082476,11329177,368.0,"FRESENIUS KABI USA, LLC"
714757,2025-10,63323086974,11756374,168.0,"FRESENIUS KABI USA, LLC"
714757,2025-10,65219011810,420586437,268.0,"FRESENIUS KABI USA, LLC"
714757,2025-10,65219045830,421064697,2722.5,"FRESENIUS KABI USA, LLC"
714757,2025-10,65219047030,420704583,17391.0,"FRESENIUS KABI USA, LLC"
714757,2025-10,65219047220,12395049,10758.0,"FRESENIUS KABI USA, LLC"
714757,2025-10,65219047910,420787916,20985.5,"FRESENIUS KABI USA, LLC"
714757,2025-11,65219011810,420586437,134.0,"FRESENIUS KABI USA, LLC"
714757,2025-11,65219047030,420704583,17391.0,"FRESENIUS KABI USA, LLC"
714757,2025-11,65219047220,12395049,10758.0,"FRESENIUS KABI USA, LLC"
714757,2025-11,65219047720,421079338,2451.0,"FRESENIUS KABI USA, LLC"
714757,2025-12,,421183299,29697.6,"FRESENIUS KABI USA, LLC"
714757,2025-12,,421183301,2039.4,"FRESENIUS KABI USA, LLC"
714757,2025-12,63323062610,11319858,860.0,"FRESENIUS KABI USA, LLC"
714757,2025-12,63323087074,11756377,2989.2,"FRESENIUS KABI USA, LLC"
714757,2025-12,63323087310,11756378,141.0,"FRESENIUS KABI USA, LLC"
714757,2025-12,65219011810,420586437,134.0,"FRESENIUS KABI USA, LLC"
714757,2025-12,65219045830,421064697,2722.5,"FRESENIUS KABI USA, LLC"
714757,2025-12,65219046660,421084611,5580.0,"FRESENIUS KABI USA, LLC"
714757,2025-12,65219047030,420704583,17391.0,"FRESENIUS KABI USA, LLC"
714814,2025-02,65219046660,421084611,90.0,"FRESENIUS KABI USA, LLC"
714814,2025-04,65219047220,12395049,33.0,"FRESENIUS KABI USA, LLC"
714814,2025-05,65219046850,421084613,75.0,"FRESENIUS KABI USA, LLC"
714814,2025-05,65219047030,420704583,279.0,"FRESENIUS KABI USA, LLC"
714814,2025-05,65219047220,12395049,231.0,"FRESENIUS KABI USA, LLC"
714814,2025-06,65219045830,421064697,49.5,"FRESENIUS KABI USA, LLC"
714814,2025-06,65219046660,421084611,180.0,"FRESENIUS KABI USA, LLC"
714814,2025-06,65219046850,421084613,750.0,"FRESENIUS KABI USA, LLC"
714814,2025-06,65219047030,420704583,93.0,"FRESENIUS KABI USA, LLC"
714814,2025-06,65219047410,12395051,280.0,"FRESENIUS KABI USA, LLC"
714814,2025-07,,421183301,82.4,"FRESENIUS KABI USA, LLC"
714814,2025-07,,421183299,441.6,"FRESENIUS KABI USA, LLC"
714814,2025-07,,421183300,68.0,"FRESENIUS KABI USA, LLC"
714814,2025-07,65219014810,420586442,83.4,"FRESENIUS KABI USA, LLC"
714814,2025-07,65219045830,421064697,99.0,"FRESENIUS KABI USA, LLC"
714814,2025-07,65219046850,421084613,3225.0,"FRESENIUS KABI USA, LLC"
714814,2025-07,65219047030,420704583,232.5,"FRESENIUS KABI USA, LLC"
714814,2025-07,65219047220,12395049,264.0,"FRESENIUS KABI USA, LLC"
714814,2025-08,,421183299,184.0,"FRESENIUS KABI USA, LLC"
714814,2025-08,,421183301,123.6,"FRESENIUS KABI USA, LLC"
714814,2025-08,65219046850,421084613,1500.0,"FRESENIUS KABI USA, LLC"
714814,2025-08,65219047030,420704583,139.5,"FRESENIUS KABI USA, LLC"
714814,2025-08,65219047410,12395051,200.0,"FRESENIUS KABI USA, LLC"
714814,2025-09,,421183299,736.0,"FRESENIUS KABI USA, LLC"
714814,2025-09,,421183301,123.6,"FRESENIUS KABI USA, LLC"
714814,2025-09,63323082476,11329177,69.0,"FRESENIUS KABI USA, LLC"
714814,2025-09,65219047030,420704583,186.0,"FRESENIUS KABI USA, LLC"
714814,2025-09,65219047220,12395049,132.0,"FRESENIUS KABI USA, LLC"
714814,2025-10,,421183301,61.8,"FRESENIUS KABI USA, LLC"
714814,2025-10,63323062610,11319858,80.0,"FRESENIUS KABI USA, LLC"
714814,2025-10,65219045660,421023672,95.4,"FRESENIUS KABI USA, LLC"
714814,2025-10,65219045830,421064697,49.5,"FRESENIUS KABI USA, LLC"
714814,2025-10,65219046660,421084611,90.0,"FRESENIUS KABI USA, LLC"
714814,2025-10,65219046850,421084613,525.0,"FRESENIUS KABI USA, LLC"
714814,2025-10,65219047030,420704583,232.5,"FRESENIUS KABI USA, LLC"
714814,2025-10,65219047220,12395049,66.0,"FRESENIUS KABI USA, LLC"
714814,2025-10,65219047410,12395051,340.0,"FRESENIUS KABI USA, LLC"
714814,2025-10,65219047910,420787916,164.5,"FRESENIUS KABI USA, LLC"
714814,2025-11,,421183301,123.6,"FRESENIUS KABI USA, LLC"
714814,2025-11,65219045830,421064697,99.0,"FRESENIUS KABI USA, LLC"
714814,2025-11,65219047030,420704583,465.0,"FRESENIUS KABI USA, LLC"
714814,2025-11,65219047220,12395049,132.0,"FRESENIUS KABI USA, LLC"
714814,2025-11,65219047410,12395051,600.0,"FRESENIUS KABI USA, LLC"
714814,2025-11,65219047910,420787916,470.0,"FRESENIUS KABI USA, LLC"
714814,2025-12,65219015310,420586445,72.2,"FRESENIUS KABI USA, LLC"
714814,2025-12,65219046450,421064699,79.5,"FRESENIUS KABI USA, LLC"
714814,2025-12,65219046850,421084613,1875.0,"FRESENIUS KABI USA, LLC"
714814,2025-12,65219047030,420704583,232.5,"FRESENIUS KABI USA, LLC"
714814,2025-12,65219047410,12395051,1000.0,"FRESENIUS KABI USA, LLC"
714816,2025-06,,421183301,20.6,"FRESENIUS KABI USA, LLC"
714816,2025-06,65219046850,421084613,150.0,"FRESENIUS KABI USA, LLC"
714816,2025-06,65219047030,420704583,46.5,"FRESENIUS KABI USA, LLC"
714816,2025-06,65219047220,12395049,33.0,"FRESENIUS KABI USA, LLC"
714816,2025-07,63323087074,11756377,56.4,"FRESENIUS KABI USA, LLC"
714816,2025-07,65219046850,421084613,450.0,"FRESENIUS KABI USA, LLC"
714816,2025-07,65219047030,420704583,93.0,"FRESENIUS KABI USA, LLC"
714816,2025-07,65219047220,12395049,99.0,"FRESENIUS KABI USA, LLC"
714816,2025-07,65219047410,12395051,360.0,"FRESENIUS KABI USA, LLC"
714816,2025-07,65219047910,420787916,94.0,"FRESENIUS KABI USA, LLC"
714816,2025-08,,421183301,20.6,"FRESENIUS KABI USA, LLC"
714816,2025-08,63323062610,11319858,20.0,"FRESENIUS KABI USA, LLC"
714816,2025-08,63323082475,11329176,41.0,"FRESENIUS KABI USA, LLC"
714816,2025-08,63323082476,11329177,23.0,"FRESENIUS KABI USA, LLC"
714816,2025-08,63323087074,11756377,28.2,"FRESENIUS KABI USA, LLC"
714816,2025-08,65219045830,421064697,49.5,"FRESENIUS KABI USA, LLC"
714816,2025-08,65219046850,421084613,525.0,"FRESENIUS KABI USA, LLC"
714816,2025-08,65219047030,420704583,46.5,"FRESENIUS KABI USA, LLC"
714816,2025-08,65219047220,12395049,99.0,"FRESENIUS KABI USA, LLC"
714816,2025-08,65219047410,12395051,560.0,"FRESENIUS KABI USA, LLC"
714816,2025-08,65219047910,420787916,188.0,"FRESENIUS KABI USA, LLC"
714816,2025-09,63323062610,11319858,20.0,"FRESENIUS KABI USA, LLC"
714816,2025-09,63323087074,11756377,28.2,"FRESENIUS KABI USA, LLC"
714816,2025-09,65219046850,421084613,525.0,"FRESENIUS KABI USA, LLC"
714816,2025-09,65219047030,420704583,93.0,"FRESENIUS KABI USA, LLC"
714816,2025-09,65219047220,12395049,99.0,"FRESENIUS KABI USA, LLC"
714816,2025-09,65219047410,12395051,720.0,"FRESENIUS KABI USA, LLC"
714816,2025-09,65219047910,420787916,282.0,"FRESENIUS KABI USA, LLC"
714816,2025-10,,421183301,20.6,"FRESENIUS KABI USA, LLC"
714816,2025-10,63323082476,11329177,23.0,"FRESENIUS KABI USA, LLC"
714816,2025-10,63323087074,11756377,28.2,"FRESENIUS KABI USA, LLC"
714816,2025-10,65219046850,421084613,450.0,"FRESENIUS KABI USA, LLC"
714816,2025-10,65219047030,420704583,93.0,"FRESENIUS KABI USA, LLC"
714816,2025-10,65219047220,12395049,99.0,"FRESENIUS KABI USA, LLC"
714816,2025-10,65219047410,12395051,960.0,"FRESENIUS KABI USA, LLC"
714816,2025-10,65219047910,420787916,94.0,"FRESENIUS KABI USA, LLC"
714816,2025-11,,421183301,20.6,"FRESENIUS KABI USA, LLC"
714816,2025-11,63323062610,11319858,20.0,"FRESENIUS KABI USA, LLC"
714816,2025-11,63323086910,11756373,28.2,"FRESENIUS KABI USA, LLC"
714816,2025-11,63323087074,11756377,56.4,"FRESENIUS KABI USA, LLC"
714816,2025-11,65219046850,421084613,225.0,"FRESENIUS KABI USA, LLC"
714816,2025-11,65219047030,420704583,46.5,"FRESENIUS KABI USA, LLC"
714816,2025-11,65219047220,12395049,66.0,"FRESENIUS KABI USA, LLC"
714816,2025-11,65219047410,12395051,480.0,"FRESENIUS KABI USA, LLC"
714816,2025-11,65219047910,420787916,94.0,"FRESENIUS KABI USA, LLC"
714816,2025-12,,421183301,20.6,"FRESENIUS KABI USA, LLC"
714816,2025-12,63323086910,11756373,28.2,"FRESENIUS KABI USA, LLC"
714816,2025-12,63323087074,11756377,28.2,"FRESENIUS KABI USA, LLC"
714816,2025-12,65219046850,421084613,225.0,"FRESENIUS KABI USA, LLC"
714816,2025-12,65219047220,12395049,66.0,"FRESENIUS KABI USA, LLC"
714816,2025-12,65219047410,12395051,480.0,"FRESENIUS KABI USA, LLC"
714816,2025-12,65219047910,420787916,188.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323017876,10907278,992.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323062610,11319858,1057.5,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323062655,11319861,210.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323066910,12233537,182.5,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323068310,12233539,182.5,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323068610,12233541,511.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323068810,12233543,609.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323082474,11329175,835.8,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323082475,11329176,378.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323082476,11329177,658.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323086910,11756373,2679.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323086974,11756374,210.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323087010,11756376,225.6,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323087074,11756377,2457.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,63323087310,11756378,141.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219000601,12121078,2618.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219011810,420586437,1778.4,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219011910,420586438,494.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219014210,420586439,494.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219014410,420586440,1638.9,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219014810,420586442,494.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219015310,420586445,494.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219038910,420668090,39879.0,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219047030,420704583,34755.3,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219047220,12395049,15847.8,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219047410,12395051,29085.7,"FRESENIUS KABI USA, LLC"
714817,2024-10,65219047910,420787916,26164.4,"FRESENIUS KABI USA, LLC"
714817,2024-11,65219038910,420668090,114910.6,"FRESENIUS KABI USA, LLC"
714817,2024-11,65219047030,420704583,11826.0,"FRESENIUS KABI USA, LLC"
714817,2024-11,65219047220,12395049,11550.0,"FRESENIUS KABI USA, LLC"
714817,2024-11,65219047410,12395051,22792.0,"FRESENIUS KABI USA, LLC"
714817,2024-11,65219047910,420787916,13559.0,"FRESENIUS KABI USA, LLC"
714817,2024-12,65219038910,420668090,17133.2,"FRESENIUS KABI USA, LLC"
714817,2024-12,65219047030,420704583,14322.6,"FRESENIUS KABI USA, LLC"
714817,2024-12,65219047220,12395049,7345.8,"FRESENIUS KABI USA, LLC"
714817,2024-12,65219047410,12395051,4998.7,"FRESENIUS KABI USA, LLC"
714817,2024-12,65219047910,420787916,2980.0,"FRESENIUS KABI USA, LLC"
714817,2025-01,63323068810,12233543,3262.5,"FRESENIUS KABI USA, LLC"
714817,2025-01,65219011810,420586437,9880.0,"FRESENIUS KABI USA, LLC"
714817,2025-01,65219014810,420586442,3952.0,"FRESENIUS KABI USA, LLC"
714817,2025-01,65219047220,12395049,4527.6,"FRESENIUS KABI USA, LLC"
714817,2025-02,65219047220,12395049,3115.6000000000004,"FRESENIUS KABI USA, LLC"
714817,2025-03,65219047220,12395049,535.0,"FRESENIUS KABI USA, LLC"
714817,2025-04,,421183299,73.6,"FRESENIUS KABI USA, LLC"
714817,2025-04,65219047220,12395049,264.0,"FRESENIUS KABI USA, LLC"
714817,2025-05,,421183301,164.8,"FRESENIUS KABI USA, LLC"
714817,2025-05,65219046660,421084611,12060.0,"FRESENIUS KABI USA, LLC"
714817,2025-05,65219047220,12395049,198.0,"FRESENIUS KABI USA, LLC"
714817,2025-06,,421183301,741.5999999999999,"FRESENIUS KABI USA, LLC"
714817,2025-06,63323087074,11756377,56.4,"FRESENIUS KABI USA, LLC"
714817,2025-06,65219022010,12187705,79.0,"FRESENIUS KABI USA, LLC"
714817,2025-06,65219046660,421084611,180.0,"FRESENIUS KABI USA, LLC"
714817,2025-06,65219046850,421084613,1050.0,"FRESENIUS KABI USA, LLC"
714817,2025-06,65219047030,420704583,930.0,"FRESENIUS KABI USA, LLC"
714817,2025-06,65219047220,12395049,858.0,"FRESENIUS KABI USA, LLC"
714817,2025-06,65219047410,12395051,240.0,"FRESENIUS KABI USA, LLC"
714817,2025-07,,421183301,267.8,"FRESENIUS KABI USA, LLC"
714817,2025-07,,421183299,220.8,"FRESENIUS KABI USA, LLC"
714817,2025-07,,421183300,34.0,"FRESENIUS KABI USA, LLC"
714817,2025-07,63323062610,11319858,20.0,"FRESENIUS KABI USA, LLC"
714817,2025-07,63323082474,11329175,58.5,"FRESENIUS KABI USA, LLC"
714817,2025-07,63323087074,11756377,112.8,"FRESENIUS KABI USA, LLC"
714817,2025-07,65219045660,421023672,95.4,"FRESENIUS KABI USA, LLC"
714817,2025-07,65219046660,421084611,270.0,"FRESENIUS KABI USA, LLC"
714817,2025-07,65219046850,421084613,228750.0,"FRESENIUS KABI USA, LLC"
714817,2025-07,65219047030,420704583,2278.5,"FRESENIUS KABI USA, LLC"
714817,2025-07,65219047220,12395049,1716.0,"FRESENIUS KABI USA, LLC"
714817,2025-08,,421183299,294.4,"FRESENIUS KABI USA, LLC"
714817,2025-08,,421183301,206.0,"FRESENIUS KABI USA, LLC"
714817,2025-08,63323017876,10907278,344.0,"FRESENIUS KABI USA, LLC"
714817,2025-08,63323062610,11319858,560.0,"FRESENIUS KABI USA, LLC"
714817,2025-08,63323062655,11319861,33.0,"FRESENIUS KABI USA, LLC"
714817,2025-08,63323082476,11329177,933.8,"FRESENIUS KABI USA, LLC"
714817,2025-08,63323087074,11756377,141.0,"FRESENIUS KABI USA, LLC"
714817,2025-08,65219045660,421023672,286.2,"FRESENIUS KABI USA, LLC"
714817,2025-08,65219046660,421084611,990.0,"FRESENIUS KABI USA, LLC"
714817,2025-08,65219046850,421084613,1950.0,"FRESENIUS KABI USA, LLC"
714817,2025-08,65219047030,420704583,1069.5,"FRESENIUS KABI USA, LLC"
714817,2025-08,65219047220,12395049,462.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,,421183301,82.4,"FRESENIUS KABI USA, LLC"
714817,2025-09,,421183299,441.6,"FRESENIUS KABI USA, LLC"
714817,2025-09,63323062610,11319858,540.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,63323082474,11329175,58.5,"FRESENIUS KABI USA, LLC"
714817,2025-09,63323082476,11329177,253.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,63323087074,11756377,242.6,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219000601,12121078,172.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219011810,420586437,67.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219038910,420668090,87.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219045830,421064697,445.5,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219046450,421064699,318.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219046850,421084613,4440.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219047030,420704583,1693.8,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219047220,12395049,687.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219047410,12395051,860.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219047720,421079338,482.0,"FRESENIUS KABI USA, LLC"
714817,2025-09,65219047910,420787916,2684.8999999999996,"FRESENIUS KABI USA, LLC"
714817,2025-10,63323017876,10907278,60.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,63323062610,11319858,20.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,63323062655,11319861,33.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,63323082476,11329177,46.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,63323087074,11756377,253.79999999999998,"FRESENIUS KABI USA, LLC"
714817,2025-10,65219000601,12121078,1720.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,65219046660,421084611,540.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,65219046850,421084613,2550.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,65219047030,420704583,930.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,65219047220,12395049,495.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,65219047410,12395051,540.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,65219047720,421079338,301.0,"FRESENIUS KABI USA, LLC"
714817,2025-10,65219047910,420787916,1128.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,,421183299,772.8,"FRESENIUS KABI USA, LLC"
714817,2025-11,,421183300,170.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,63323062610,11319858,40.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,63323082474,11329175,175.5,"FRESENIUS KABI USA, LLC"
714817,2025-11,63323087074,11756377,56.4,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219000601,12121078,516.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219045660,421023672,95.4,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219046660,421084611,810.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219046850,421084613,1500.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219047030,420704583,1014.6,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219047220,12395049,535.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219047410,12395051,900.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219047720,421079338,215.0,"FRESENIUS KABI USA, LLC"
714817,2025-11,65219047910,420787916,1119.2,"FRESENIUS KABI USA, LLC"
714817,2025-12,,421183301,41.2,"FRESENIUS KABI USA, LLC"
714817,2025-12,63323062610,11319858,40.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,63323082476,11329177,46.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,63323087310,11756378,28.2,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219000601,12121078,1548.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219014410,420586440,33.5,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219045660,421023672,190.8,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219046020,421064701,36.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219046660,421084611,540.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219046850,421084613,75.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219047030,420704583,279.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219047220,12395049,330.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219047410,12395051,120.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219047720,421079338,129.0,"FRESENIUS KABI USA, LLC"
714817,2025-12,65219047910,420787916,282.0,"FRESENIUS KABI USA, LLC"
714818,2025-06,63323017876,10907278,30.0,"FRESENIUS KABI USA, LLC"
714818,2025-06,65219046020,421064701,36.0,"FRESENIUS KABI USA, LLC"
714818,2025-06,65219047030,420704583,465.0,"FRESENIUS KABI USA, LLC"
714818,2025-06,65219047220,12395049,330.0,"FRESENIUS KABI USA, LLC"
714818,2025-07,,421183301,20.6,"FRESENIUS KABI USA, LLC"
714818,2025-07,63323062610,11319858,20.0,"FRESENIUS KABI USA, LLC"
714818,2025-07,63323082476,11329177,23.0,"FRESENIUS KABI USA, LLC"
714818,2025-07,65219014810,420586442,41.7,"FRESENIUS KABI USA, LLC"
714818,2025-07,65219046850,421084613,375.0,"FRESENIUS KABI USA, LLC"
714818,2025-07,65219047030,420704583,465.0,"FRESENIUS KABI USA, LLC"
714818,2025-08,,421183299,662.4,"FRESENIUS KABI USA, LLC"
714818,2025-08,65219046450,421064699,79.5,"FRESENIUS KABI USA, LLC"
714818,2025-08,65219046850,421084613,375.0,"FRESENIUS KABI USA, LLC"
