transaction_date,reference_number,manufacturer_catalog_number,facility_vendor_catalog_num,facility_product_description,vendor_name,landed_spend,base_spend,quantity,pkg_uom
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL INHL H2O 2L FLXB BG STRL - 2000 ML (6/CS),"MEDLINE INDUSTRIES, LP",225.6,225.6,8.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION AIRLIFE WATER 2000 ML DEHP CON,"CARDINAL HEALTH 414, LLC",211.52,211.52,4.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION FOR INHALATION FLEX,"OWENS & MINOR DISTRIBUTION, INC.",534.9,534.9,10.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHALATION AIRLIFE FLXB CONTAINER MBO WAT,HOSPITALS SERVICES EXPENSES,33.0,33.0,6.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,,"OWENS & MINOR DISTRIBUTION, INC.",26.863,26.863,3.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHALATION AIRLIFE FLXB CONTAINER MBO WAT,HOSPITALS SERVICES EXPENSES,33.0,33.0,1.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,WATER VENTILATOR,"OWENS & MINOR DISTRIBUTION, INC.",301.5,301.5,10.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,61352D0737:SOLUTION  FOR  INHA,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,2.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHALATION AIRLIFE FLXB CONTAINER MBO WAT,HOSPITALS SERVICES EXPENSES,165.0,165.0,5.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,BAG STERILE WATER 2 LITER,"OWENS & MINOR DISTRIBUTION, INC.",53.14,53.14,1.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",317.28,317.28,6.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2,"OWENS & MINOR DISTRIBUTION, INC.",5.5,5.5,1.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,2D0737,STERILE WATER 2000ML BAG,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",313.5,313.5,6.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,2D0737,SOL INHAL STRL H2O 2000ML BG,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",105.76,105.76,2.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,FLUID STERILE WATER 2L INHALE,"OWENS & MINOR DISTRIBUTION, INC.",26.863,26.863,3.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION FOR INHALATION FLEX,"OWENS & MINOR DISTRIBUTION, INC.",1604.7,1604.7,30.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,EM: SOLUTION INHAL 2000ML FLXB,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,1.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",52.88,52.88,1.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,2D0737,WATER STERILE FINHALATION 2000ML,CARDINAL HEALTH 213 INC,562.59,562.59,20.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHL ARLF H2O FLXB BG CNTNR 2000ML STRL L,"MEDLINE INDUSTRIES, LP",317.28,317.28,6.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHAL H2O 2000ML FLXB BAG AIRLIFE STRL,"MEDLINE INDUSTRIES, LP",2115.2,2115.2,40.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,2D0737,IV STR WTR INH 2000ML 2D0737,UNKNOWN,52.88,52.88,1.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,61352D0737:SOLUTION  FOR  INHA,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,2D0737,STERILE WATER 2000ML BAG,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",418.0,418.0,8.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,2D0737,STERILE WATER 2000ML BAG,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",52.25,52.25,1.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,61352D0737:SOLUTION  FOR  INHA,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER SOL F/INHALATION 2000ML BAG,"MEDLINE INDUSTRIES, LP",160.23,160.23,3.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STER F/INHALATION 2000ML BG,"MEDLINE INDUSTRIES, LP",663.2,663.2,20.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,"SOLUTION, INHALATION 2000ML","OWENS & MINOR DISTRIBUTION, INC.",214.12,214.12,4.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,821488,SOLUTION  WATER STR/INHALATION 2000ML,CONCORDANCE HEALTHCARE SOLUTIONS LLC,264.0,264.0,8.0,CA
2024-07-09 00:00:00+00:00,34813,2D0737,61352D0737,61352D0737:SOLUTION  FOR  INHA,"OWENS & MINOR DISTRIBUTION, INC.",5.5,5.5,1.0,EA
2026-01-06 00:00:00+00:00,34813,2D0737,11047,SOLUTION INHALATION FLEXIBLE BAG CONTAINER AIRLIFE WATER 2000 ML,UNKNOWN,330.0,330.0,10.0,CA
2026-01-06 00:00:00+00:00,34813,2D0737,11047,SOLUTION INHALATION FLEXIBLE BAG CONTAINER AIRLIFE WATER 2000 ML,UNKNOWN,66.0,66.0,2.0,CA
2024-05-19 00:00:00+00:00,40992,2F7114,BGH 2F7114LUM,SOL IRR STER WATER 1000ML,UNKNOWN,6.63,6.63,3.0,EA
2024-05-19 00:00:00+00:00,40992,2F7114,BGH 2F7114LUM,SOL IRR STER WATER 1000ML,UNKNOWN,17.68,17.68,8.0,EA
2024-05-19 00:00:00+00:00,40992,2F7114,BHL2F7114,"WATER: STERILE WATER FOR IRRIGATION, USP, 1000 ML, PLASTIC POUR BOTTLE","MEDLINE INDUSTRIES, LP",162.8,162.8,5.0,CA
2024-05-19 00:00:00+00:00,40992,2F7114,07062F7114,SOL IRR WTR 1L PLAS PR-BOTL,"OWENS & MINOR DISTRIBUTION, INC.",253.6,253.6,10.0,CA
2024-05-19 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL FOR INHALATION FLEX STER WATER 2000ML,"MEDLINE INDUSTRIES, LP",33.0,33.0,1.0,CA
2024-05-19 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-05-19 00:00:00+00:00,40992,2F7114,07062F7114,SOLN WATER IRR STER 1000ML,"OWENS & MINOR DISTRIBUTION, INC.",39.74,39.74,1.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL INHL H2O 2L FLXB BG STRL - 2000 ML (6/CS),"MEDLINE INDUSTRIES, LP",225.6,225.6,8.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLN INHALATION WATER STERILE 2000ML,"MEDLINE INDUSTRIES, LP",153.0,153.0,5.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION WATER STERILE 2L BAG,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",294.18,294.18,6.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,WATER VENTILATOR,"OWENS & MINOR DISTRIBUTION, INC.",189.96,189.96,6.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHAL 2000ML AIRLIFE H2O,"OWENS & MINOR DISTRIBUTION, INC.",3055.5,3055.5,97.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,WATER VENTILATOR,"OWENS & MINOR DISTRIBUTION, INC.",94.98,94.98,3.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION STERILE WATER 2000 ML FLEXIBLE BAG AIRLIFE,"CARDINAL HEALTH 414, LLC",495.0,495.0,15.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL H2O INHALATION 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",1320.0,1320.0,40.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION IRRIGATION STERILE WATER 2000ML FLEXIBLE,"MEDLINE INDUSTRIES, LP",318.78,318.78,6.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHALATION AIRLIFE 2000ML FLEXIBLE BAG CONTAINER STERILE LATEX FREE WATER,"MEDLINE INDUSTRIES, LP",495.0,495.0,15.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION AIRLIFE WATER 2000 ML DEHP CON,"CARDINAL HEALTH 414, LLC",158.64,158.64,3.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION AIRLIFE WATER 2000 ML DEHP CON,"CARDINAL HEALTH 414, LLC",105.76,105.76,2.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLN INHALATION H20 STER 2000,"MEDLINE INDUSTRIES, LP",165.0,165.0,5.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,SOL INHAL H2O 2L 1 STP SETUP F,"CARDINAL HEALTH 414, LLC",158.64,158.64,3.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,IV STR WTR INH 2000ML 2D0737,UNKNOWN,528.8,528.8,10.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,HFNC STERILE WATER FO INH 2000,"MEDLINE INDUSTRIES, LP",265.7,265.7,5.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL H2O INHALATION 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",297.0,297.0,9.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,WATER STERILE FOR RESP ERAP.,CARDINAL HEALTH 213 INC,264.0,264.0,48.0,EA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION  FOR  INHALATION  FLE,"OWENS & MINOR DISTRIBUTION, INC.",168.88,168.88,5.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLN INHALATION H20 STER 2000,"MEDLINE INDUSTRIES, LP",99.0,99.0,3.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER SOLUTION F/INHALE FLEX S,"MEDLINE INDUSTRIES, LP",376.67,376.67,7.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,IV STR WTR INH 2000ML 2D0737,UNKNOWN,528.8,528.8,10.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,HFNC STERILE WATER FO INH 2000,"MEDLINE INDUSTRIES, LP",318.84,318.84,6.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,"SOLUTION, INHALATION 2000ML","OWENS & MINOR DISTRIBUTION, INC.",219.04,211.633,4.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",211.52,211.52,4.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,WATER STERILE F/INHALATION 2000ML 6/CS,"CARDINAL HEALTH 200, LLC",34.0,34.0,1.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,2D0737,SOL H20 FOR INHALATION 2000ML,"CARDINAL HEALTH 200, LLC",1228.8,1228.8,40.0,CA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION  WATER STR/INHALATION 2000ML,"OWENS & MINOR DISTRIBUTION, INC.",198.0,198.0,6.0,CA
2025-02-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLN INHALATION WATER STERILE 2000ML,"MEDLINE INDUSTRIES, LP",61.2,61.2,2.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHAL 2000ML AIRLIFE H2O,"OWENS & MINOR DISTRIBUTION, INC.",-472.5,-472.5,-15.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,61352D0737,WATER VENTILATOR,"OWENS & MINOR DISTRIBUTION, INC.",189.96,189.96,6.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION AIRLIFE WATER 2000 ML DEHP CON,"CARDINAL HEALTH 414, LLC",317.28,317.28,6.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION STERILE WATER 2000 ML FLEXIBLE BAG AIRLIFE,"CARDINAL HEALTH 414, LLC",231.0,231.0,7.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,WATER INHALATION 2000ML STERILE,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",52.25,51.301,1.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION AIRLIFE WATER 2000 ML DEHP CON,"CARDINAL HEALTH 414, LLC",52.88,52.88,1.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,SOL INHAL H2O 2L 1 STP SETUP F,"CARDINAL HEALTH 414, LLC",105.76,105.76,2.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",528.8,528.8,10.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,SOL INHAL H2O 2L 1 STP SETUP F,"CARDINAL HEALTH 414, LLC",52.88,52.88,1.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,SOL INHAL H2O 2L 1 STP SETUP F,"CARDINAL HEALTH 414, LLC",370.16,370.16,7.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION AIRLIFE WATER 2000 ML DEHP CON,"CARDINAL HEALTH 414, LLC",105.76,105.76,2.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION  WATER STR/INHALATION 2000ML,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,2.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHL H2O 2000ML FLXB BG CNTNR STRL LF ARL,"MEDLINE INDUSTRIES, LP",198.0,198.0,6.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION RESP THERAPY AIRLIFE STRL WATER 2LT FLEX BAG F/INHALATION 6/CA,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",105.76,105.76,2.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STERILE 2000 ML BAG INHA,"MEDLINE INDUSTRIES, LP",396.0,396.0,12.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STER F/INHALATION 2000ML BG,"MEDLINE INDUSTRIES, LP",33.17,33.17,1.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,821488,SOLUTION INHL H2O 2L FLEX,CONCORDANCE HEALTHCARE SOLUTIONS LLC,125.4,125.4,4.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHL H2O 2000ML FLXB BG CNTNR STRL LF ARL,"MEDLINE INDUSTRIES, LP",660.0,656.064,20.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,HFNC STERILE WATER FO INH 2000,"MEDLINE INDUSTRIES, LP",531.4,531.4,10.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",105.76,105.76,2.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION STERILE WATER 2000ML,"OWENS & MINOR DISTRIBUTION, INC.",211.52,211.52,4.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL H2O INHALATION 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",231.0,231.0,7.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER BG STERILE 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",97.92,97.92,11.0,EA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,"BANDAGE,GAUZE,4.5""X4.1YD,STERILE,LF","MEDLINE INDUSTRIES, LP",33.99,33.99,1.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER - STERILE FOR INHALATION - 2000MLS,"MEDLINE INDUSTRIES, LP",99.99,99.99,3.0,CA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER BG STERILE 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",53.41,53.41,6.0,EA
2025-05-05 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STERILE F/INHAL 2000 ML,"MEDLINE INDUSTRIES, LP",198.0,198.0,6.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,61352D0737,WATER 2 LITER BAG   2D0735X,"OWENS & MINOR DISTRIBUTION, INC.",160.46,160.46,3.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,2D0737,WATER STERILE FOR RESP ERAP.,CARDINAL HEALTH 213 INC,264.0,264.0,48.0,EA
2025-01-29 00:00:00+00:00,34813,2D0737,226724,"WATER, INH SOLSTR 2000ML (6/CS)",MCKESSON CORPORATION,189.0,189.0,2.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER BG STERILE 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",62.31,62.31,7.0,EA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,STERILE WATER,"MEDLINE INDUSTRIES, LP",52.88,52.88,1.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,"WATER,STERILE,2000 ML,BAG,INHALATIO","MEDLINE INDUSTRIES, LP",49.51,49.51,1.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,61352D0737,EM: SOLUTION INHAL 2000ML FLXB,"OWENS & MINOR DISTRIBUTION, INC.",132.0,132.0,4.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHL ARLF H2O FLXB BG CNTNR 2000ML STRL LF,"MEDLINE INDUSTRIES, LP",198.0,196.819,6.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,61352D0737,WATER STERILEINHALATION 2000M,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,2.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLN INHALATION WATER STERILE 2000ML,"MEDLINE INDUSTRIES, LP",244.8,244.8,8.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHALATION AIRLIFE WATER 2L FLEXIBLE BG RESPIRATORY ST,"MEDLINE INDUSTRIES, LP",30.3,30.3,1.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION AIRLIFE WATER 2000 ML DEHP CON,"CARDINAL HEALTH 414, LLC",211.52,211.52,4.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",211.52,211.52,4.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",158.64,158.64,3.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",423.04,423.04,8.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",264.4,264.4,5.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",158.64,158.64,3.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER HUMIDIFIER AIRLIFE 2000ML FLEXIBLE BAG STERI,"MEDLINE INDUSTRIES, LP",846.08,846.08,16.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,61352D0737,SOLN WATER F/INHALATION 2000ML,"OWENS & MINOR DISTRIBUTION, INC.",165.0,165.0,5.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,HUMIDIFIER STR 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",1386.0,1386.0,42.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER SOL F/INHALATION 2000ML BAG,"MEDLINE INDUSTRIES, LP",213.2,213.2,4.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737H,WATER - STERILE FOR INHALATION - 2000MLS,"MEDLINE INDUSTRIES, LP",67.68,67.68,12.0,EA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL H2O INHALATION 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",33.0,33.0,1.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL H2O INHALATION 2000ML 2D0737,"MEDLINE INDUSTRIES, LP",165.0,165.0,5.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STER F/INHALATION 2000ML BG,"MEDLINE INDUSTRIES, LP",66.32,66.32,2.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,2D0737,WATER INHALATION STR 2000ML,"CARDINAL HEALTH 414, LLC",423.04,423.04,8.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STERILE INHALATION 2000ML BAG,"MEDLINE INDUSTRIES, LP",212.04,212.04,4.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,BXT2D0737,SOL INHL H2O 2L FLXB BG STRL - 2000 ML (6/CS),"MEDLINE INDUSTRIES, LP",423.0,423.0,15.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,2D0737,SOL INHL 2000ML FLXB BG CNTNR,"CARDINAL HEALTH 414, LLC",346.5,346.5,10.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHALATION AIRLIFE FLXB CONTAINER MBO WAT,HOSPITALS SERVICES EXPENSES,99.0,99.0,18.0,EA
2024-05-24 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION AIRLIFE WATER 2000 ML DEHP CON,"CARDINAL HEALTH 414, LLC",158.64,158.64,3.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHALATION AIRLIFE FLXB CONTAINER MBO WAT,HOSPITALS SERVICES EXPENSES,33.0,33.0,6.0,EA
2024-05-24 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STER FINHALATION 2000ML BG,"MEDLINE INDUSTRIES, LP",994.8,994.8,30.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION INHALATION AIRLIFE FLXB CONTAINER MBO WAT,"MEDLINE INDUSTRIES, LP",2640.0,2640.0,80.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2024-05-24 00:00:00+00:00,34813,2D0737,61352D0737,EM: SOLUTION INHAL 2000ML FLXB,"OWENS & MINOR DISTRIBUTION, INC.",132.0,132.0,4.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,821488,SOLUTION  WATER STR/INHALATION 2000ML,CONCORDANCE HEALTHCARE SOLUTIONS LLC,33.0,33.0,1.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STER FINHALATION 2000ML BG,"MEDLINE INDUSTRIES, LP",33.17,33.17,1.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,2D0737,SOL INHAL STRL H2O 2000ML BG,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",181.8,181.8,6.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,2D0737,SOL INH STERILE WATER 2000ML,"CARDINAL HEALTH 414, LLC",396.0,396.0,12.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,61352D0737,61352D0737:SOLUTION  FOR  INHA,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2024-05-24 00:00:00+00:00,34813,2D0737,2D0737,WATER STERILE F/INHALATION 200,"CARDINAL HEALTH 414, LLC",66.0,66.0,2.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,61352D0737,61352D0737:SOLUTION  FOR  INHA,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2024-05-24 00:00:00+00:00,34813,2D0737,2D0737,SOL INHAL H2O 2L 1 STP SETUP F,"CARDINAL HEALTH 414, LLC",158.64,158.64,3.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,61352D0737,"SOLUTION, INHALATION 2000ML","OWENS & MINOR DISTRIBUTION, INC.",219.08,211.671,4.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,BXT2D0737,WATER STER FINHALATION 2000ML BG,"MEDLINE INDUSTRIES, LP",663.4,663.4,20.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,12.0,EA
2024-05-24 00:00:00+00:00,34813,2D0737,2D0737,HUMID WATER-2000CC,"CARDINAL HEALTH 414, LLC",105.708,105.708,2.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,2.0,CA
2024-05-24 00:00:00+00:00,34813,2D0737,2D0737,SOL INH STERILE WATER 2000ML,"CARDINAL HEALTH 414, LLC",495.0,495.0,15.0,CA
