report_category,manufacturer_normalized,manufacturer_name_raw,manufacturer_catalog_number,Product_Description,contract_category,total_observed_spend,transaction_count
Monitoring,OTHER,"DRAEGER, INC.",MS32150,CLAMP NEUROMUSCULAR TOFSCAN 10-40MM MOUNT EA,PHYSIOLOGICAL MONITORING SYSTEMS,922.6,1
Monitoring,OTHER,"DRAEGER, INC.",5592162,CABLE EKG 1.5M 3-LEAD 0-99 INTERMEDIATE F/NEOMED POD EA,PHYSIOLOGICAL MONITORING SYSTEMS,601.6,3
Monitoring,OTHER,"DRAEGER, INC.",MS33757,MASIMO CBL RD RBOW SET 1.5M US,PHYSIOLOGICAL MONITORING SYSTEMS,1604.5,5
Monitoring,OTHER,"DRAEGER, INC.",MP00912,CUFF BLOOD PRESSURE 12-19CM/19CM CIRC XSMALL CHILD SOFT POLYURETHANE GREEN CURVED EDGE F/NIBP INFINITY LATEX-FREE PVC-FREE REUSABLE 1/BX,PHYSIOLOGICAL MONITORING SYSTEMS,235.5,1
Monitoring,OTHER,"DRAEGER, INC.",OP90373,UNIT VITAL SIGN MS25510 NELLCOR OXIMAX SPO2 W/POD MOUNTING MCABLE F/ANESTHESIA C500 EA,PHYSIOLOGICAL MONITORING SYSTEMS,29636.19,1
Monitoring,OTHER,"DRAEGER, INC.",OPC5648,UNIT VITAL SIGN F/PS250 IACS PREPARATION,PHYSIOLOGICAL MONITORING SYSTEMS,10571.65,2
Monitoring,OTHER,"DRAEGER, INC.",2M50407,HINGE INCUBATOR SMALL RIGHT,PHYSIOLOGICAL MONITORING SYSTEMS,49.65,1
Monitoring,OTHER,"DRAEGER, INC.",MS29558,CHARGER MONITOR BATTERY BEDSIDE F/INFINITY M300 EA,PHYSIOLOGICAL MONITORING SYSTEMS,7017.2699999999995,3
Monitoring,OTHER,"DRAEGER, INC.",MP00918,CUFF BLOOD PRESSURE 31-40CM/40CM CIRC LARGE ADULT SOFT POLYURETHANE BLACK CURVED EDGE F/NIBP INFINITY LATEX-FREE PVC-FREE REUSABLE 1/BX,PHYSIOLOGICAL MONITORING SYSTEMS,115.4,2
Monitoring,OTHER,"DRAEGER, INC.",2866726,FILTER AIR PATIENT MONITORING SYSTEM NP MODULE GAMMA X XL,PHYSIOLOGICAL MONITORING SYSTEMS,3774.0,2
Monitoring,OTHER,"DRAEGER, INC.",MS22948,CABLE MONITOR 5M EXPORT PROTOCOL ASSEMBLY F/PS250 EA,PHYSIOLOGICAL MONITORING SYSTEMS,1101.6,1
Monitoring,OTHER,"DRAEGER, INC.",MS22259,CABLE MONITOR Y-SHAPED ANALOG SYNC EA,PHYSIOLOGICAL MONITORING SYSTEMS,810.9,1
Monitoring,OTHER,"DRAEGER, INC.",5947226,BLOCK EKG SMALL 2-LEAD 0-99 ESU PLASTIC F/MULTIMED 5 GAMMA X XL DELTA XNXL KAPPA XLT VISTA XL 5/PK,PHYSIOLOGICAL MONITORING SYSTEMS,919.85,2
Monitoring,OTHER,"DRAEGER, INC.",MS20094,CABLE MONITOR 2.5M SHP ACC OR F/MULTIMED PLUS EA,PHYSIOLOGICAL MONITORING SYSTEMS,445.27,2
Monitoring,OTHER,"DRAEGER, INC.",5594499,ASSEMBLY MONITOR PUMP NIBP F/SC 7000,PHYSIOLOGICAL MONITORING SYSTEMS,3105.2999999999997,3
Monitoring,OTHER,"DRAEGER, INC.",8607348,ARM MONITOR 400 COMPLETE,PHYSIOLOGICAL MONITORING SYSTEMS,534.0,1
Monitoring,OTHER,"DRAEGER, INC.",MS40318,SENSOR NEUROMUSCULAR TOFSCAN PEDIATRIC HAND EA,PHYSIOLOGICAL MONITORING SYSTEMS,7194.0,1
Monitoring,OTHER,"DRAEGER, INC.",MS34209,TAPE NEUROMUSCULAR TOFSCAN EYEBROW 96PC,PHYSIOLOGICAL MONITORING SYSTEMS,448.98,1
Monitoring,OTHER,"DRAEGER, INC.",MS27900,CABLE MONITOR MCABLE F/MASIMO RAINBOW SET,PHYSIOLOGICAL MONITORING SYSTEMS,1653.64,2
Monitoring,OTHER,"DRAEGER, INC.",MS32156,CABLE NEUROMUSCULAR TOFSCAN RS232 1M,PHYSIOLOGICAL MONITORING SYSTEMS,1171.41,1
Monitoring,OTHER,"DRAEGER, INC.",MS26297,HOOK MONITOR SHP ACC CABLE F/INFINITY M500 EA,PHYSIOLOGICAL MONITORING SYSTEMS,173.4,1
Monitoring,OTHER,"DRAEGER, INC.",MS26076,TRANSMITTER TELEMETRY SHP EXC F/INFINITY M300 PATIENT-WORN MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,60633.82,16
Monitoring,OTHER,"DRAEGER, INC.",MS22147,CABLE MONITOR TRANSDUCER ADAPTER F/HEMO POD BAXTER/EDWARDS EA,PHYSIOLOGICAL MONITORING SYSTEMS,8653.519999999999,8
Monitoring,OTHER,"DRAEGER, INC.",MS13809,OVERLAY MONITOR TOUCH PAD E/M SPR LABEL DELTA ENGLISH,PHYSIOLOGICAL MONITORING SYSTEMS,2461.26,10
Monitoring,OTHER,"DRAEGER, INC.",8608251,MOUNT MONITOR 9IN VERTICAL F/VESA EA,PHYSIOLOGICAL MONITORING SYSTEMS,3012.48,1
Monitoring,OTHER,"DRAEGER, INC.",8605416,HOLDER MONITOR SWIVEL ARM F/APOLLO EA,PHYSIOLOGICAL MONITORING SYSTEMS,2267.91,2
Monitoring,OTHER,"DRAEGER, INC.",MS26266,HOLDER PULSE OXIMETER SPO2 F/MASIMO SET NELLCOR OXIMAX POD EA,PHYSIOLOGICAL MONITORING SYSTEMS,546.24,1
Monitoring,OTHER,"DRAEGER, INC.",MS34563,STATION DOCKING GOLD PIN REPLACEMENT BOARD,PHYSIOLOGICAL MONITORING SYSTEMS,17507.66,33
Monitoring,OTHER,"DRAEGER, INC.",MS25510,SYSTEM MONITOR F/INFINTIY CENTRALSTATION C500,PHYSIOLOGICAL MONITORING SYSTEMS,46983.630000000005,3
Monitoring,OTHER,"DRAEGER, INC.",MS40322,SENSOR NEUROMUSCULAR FOOT,PHYSIOLOGICAL MONITORING SYSTEMS,6352.08,1
Monitoring,OTHER,"DRAEGER, INC.",MS20979,CABLE PULSE OXIMETER 3M INTERMEDIATE F/NELLCOR OXIMAX EA,PHYSIOLOGICAL MONITORING SYSTEMS,5326.92,2
Monitoring,OTHER,"DRAEGER, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,826722.14,5
Monitoring,OTHER,"DRAEGER, INC.",MS13805,PANEL MONITOR E/M SPR BZL RIGHT SIDE 7K/9KXL DX F/DELTA/XL,PHYSIOLOGICAL MONITORING SYSTEMS,1559.77,7
Monitoring,OTHER,"DRAEGER, INC.",3368391,POD MONITOR 2.5M 0-99 F/MULTIMED 5 EA,PHYSIOLOGICAL MONITORING SYSTEMS,1724.8,3
Monitoring,OTHER,"DRAEGER, INC.",MS22532,CABLE MONITOR TRANSDUCER ADAPTER Y-SHAPED 10-PIN EA,PHYSIOLOGICAL MONITORING SYSTEMS,4394.61,3
Monitoring,OTHER,"DRAEGER, INC.",MS13235,SENSOR PULSE OXIMETER ADULT FINGER TIP SPO2 0-10 9-PIN REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,732.32,1
Monitoring,OTHER,"DRAEGER, INC.",MP00919,CUFF BLOOD PRESSURE LONG 31-40CM/55CM CIRC LARGE+ ADULT SOFT POLYURETHANE WINE CURVED EDGE F/NIBP INFINITY LATEX-FREE PVC-FREE REUSABLE 1/BX,PHYSIOLOGICAL MONITORING SYSTEMS,289.9,1
Monitoring,OTHER,"DRAEGER, INC.",2171767,CABLE MONITOR 5M GROUNDING F/GAMMA XL/X XL DELTA XL KAPPA XLT VISTA XL,PHYSIOLOGICAL MONITORING SYSTEMS,146.38,1
Monitoring,OTHER,"DRAEGER, INC.",6871810,MODULE MONITOR CO2 N2O SCIO FOUR OXI PLUS F/PATIENT MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,3310.38,1
Monitoring,OTHER,"DRAEGER, INC.",MS20725,MODULE MONITOR 2-TEMPERATURE 4-INVASIVE PRESSURE F/QUAD HEMO CARDIAC OUTPUT INFINITY MPOD EA,PHYSIOLOGICAL MONITORING SYSTEMS,11127.9,6
Monitoring,OTHER,"DRAEGER, INC.",MP00913,CUFF BLOOD PRESSURE 17-25CM/29CM CIRC SMALL ADULT SOFT POLYURETHANE BLUE CURVED EDGE F/NIBP INFINITY LATEX-FREE PVC-FREE REUSABLE 1/BX,PHYSIOLOGICAL MONITORING SYSTEMS,367.28,3
Monitoring,OTHER,"DRAEGER, INC.",G37927,ARM GAS ANESTHESIA 300MM INFUSION GCX F/ATLAN 30/45,PHYSIOLOGICAL MONITORING SYSTEMS,1250.85,1
Monitoring,OTHER,"DRAEGER, INC.",MS29560,PLUG MONITOR E/M PORT BASIC F/M300 EA,PHYSIOLOGICAL MONITORING SYSTEMS,183.96,2
Monitoring,OTHER,"DRAEGER, INC.",MP00916,CUFF BLOOD PRESSURE LONG 23-33CM/43CM CIRC MEDIUM+ ADULT SOFT POLYURETHANE BLACK CURVED EDGE F/NIBP INFINITY LATEX-FREE PVC-FREE REUSABLE 1/BX,PHYSIOLOGICAL MONITORING SYSTEMS,367.28,3
Monitoring,OTHER,"DRAEGER, INC.",OP90127,UNIT VITAL SIGN F/INFINITY ACUTE CARE C500 EA,PHYSIOLOGICAL MONITORING SYSTEMS,12240.0,1
Monitoring,OTHER,"DRAEGER, INC.",MP00953,HOSE BLOOD PRESSURE 3.7M ADULT EXTENSION 1/BX,PHYSIOLOGICAL MONITORING SYSTEMS,8506.89,13
Monitoring,OTHER,"DTG MEDICAL ELECTRONICS, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,999.1,2
Monitoring,OTHER,"EASTERN RAIL SYSTEMS, INC.",8002,KIT MOUNTING BASIC 3IN TOGGLE W/BOBBIN TO ATTACH RAIL SET SCREW F/LOCKING,PHYSIOLOGICAL MONITORING SYSTEMS,2956.0,3
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",MT-207,TROLLEY MONITOR ROLL STAND CENTER POLE 5-CASTER LOCK W/2ND BOTTOM BASKET STAINLESS STEEL EA,PHYSIOLOGICAL MONITORING SYSTEMS,732.3,2
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",IM70.S.P.T.W.G2,"MONITOR VITALS IM70 WITH NIBP, SPO2, TEMP, AND ECG PLUS TOUCHSCREEN, WI-FI, PRINTER, AND CO2",PHYSIOLOGICAL MONITORING SYSTEMS,22429.0,1
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",CUFF.E9,NIBP CUFF ADULT 27CM-35CM REUSABLE,PHYSIOLOGICAL MONITORING SYSTEMS,114.62,2
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",MDSM3ASN1,MONITOR BLOOD PRESSURE M3A NEONATE/PEDIATRIC/ADULT LED DISPLAY F/NIBP SPO2 LATEX-FREE EA,PHYSIOLOGICAL MONITORING SYSTEMS,90940.535,37
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",02.01.210142,MOUNT WALL F/ECG MONITOR-PIVOTING,PHYSIOLOGICAL MONITORING SYSTEMS,1008.0,1
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",MDSM3AWALL01,MOUNT MONITOR WALL ECG F/PATIENT,PHYSIOLOGICAL MONITORING SYSTEMS,484.0,1
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",IM20.S,MONITOR VITAL SIGN TRANSPORT 8.53CM X 18.5CM X 11.6CM 5IN DISPLAY COLOR TOUCHSCREEN-DISPLAY BP SPO2 TEMPERATURE EA,PHYSIOLOGICAL MONITORING SYSTEMS,4758.02,1
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",M3A-SNTT,MONITOR VITAL SIGN M3A 6IN SCREEN NEONATE PEDIATRIC ADULT PORTABLE LED SCREEN BP SPO2 W/EAR THERMOMETER EA,PHYSIOLOGICAL MONITORING SYSTEMS,66655.95,14
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",IM8-G2,MONITOR VITAL SIGN IM8 12IN SCREEN TFT-DISPLAY AC POWER G2 EKG NIBP RESPIRATORY SPO2 TEMPERATURE CO2 BATTERY OPERATED SIDESTREAM 1/PK,PHYSIOLOGICAL MONITORING SYSTEMS,3482.0,1
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",IM60.S.P.T.W,MONITOR VITAL SIGN PATIENT ECG TOUCHSCREEN W/PRINTER,PHYSIOLOGICAL MONITORING SYSTEMS,9981.0,3
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",2340S,CABLE ECG 3 LEAD SNAP HEAD 45 DEGREE ANGLE F/CRITICARE DATASCOPE 602A-A POET 2,PHYSIOLOGICAL MONITORING SYSTEMS,1149.0,4
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",PLATE_IM,MOUNTING PLATE FOR IM60/70 MONITORS,PHYSIOLOGICAL MONITORING SYSTEMS,60.0,2
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",IM70-TOUCH_WIFI,MONITOR VITAL SIGN IM70 SPOT CHECK WIFI 12IN SCREEN TFT LCD TOUCHSCREEN AC POWER EKG NIBP SPO2 EA,PHYSIOLOGICAL MONITORING SYSTEMS,5584.0,1
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",MDSM3ASNTTP,MONITOR BP SPO2 EAR TEMP PRINT,PHYSIOLOGICAL MONITORING SYSTEMS,4169.42,2
Monitoring,OTHER,"EDAN DIAGNOSTICS, INCORPORATED",IM3_NST.O,MONITOR VITAL SIGN TEMPERATURE AC POWER BATTERY,PHYSIOLOGICAL MONITORING SYSTEMS,1801.0,1
Monitoring,OTHER,EDWARDS LIFESCIENCES LLC,896038023,CABLE BLOOD PRESSURE TRANSDUCER PATIENT MONITORING,PHYSIOLOGICAL MONITORING SYSTEMS,105800.4,44
Monitoring,OTHER,EIZO INC.,EX3220,MONITOR MEDICAL 1.5IN WIDE SCREEN SURGICAL,PHYSIOLOGICAL MONITORING SYSTEMS,17731.589999999997,3
Monitoring,OTHER,FARMTEK,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,13085.68,12
Monitoring,OTHER,"FISHER & PAYKEL HEALTHCARE, INC.",043042068,KIT CASE TELEMETRY TRANSMITTER BODY J MODEL EA,PHYSIOLOGICAL MONITORING SYSTEMS,14037.280000000006,68
Monitoring,OTHER,"FISHER & PAYKEL HEALTHCARE, INC.",043043595,PANEL MONITOR FASCIA VALVE ASSY ENGLISH BLUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,14073.860000000002,28
Monitoring,OTHER,FISHER SCIENTIFIC COMPANY LLC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,2737.0,1
Monitoring,OTHER,FLUKE CORPORATION,2392199,MODULE PRESSURE MONITOR CI-3 TEST F/PROSIM 8 VITAL SIGN PATIENT SIMULATOR,PHYSIOLOGICAL MONITORING SYSTEMS,1404.7,3
Monitoring,OTHER,"FOGG SYSTEM COMPANY, INC.",0395-2454,CABLE MONITOR INTERFACE F/TRANSDUCER TO MERGE HEMODYNAMICS PDM EA,PHYSIOLOGICAL MONITORING SYSTEMS,3327.76,4
Monitoring,OTHER,"FOGG SYSTEM COMPANY, INC.",0407-2417,CABLE VITAL SIGN MONITOR F/TRANSPAC,PHYSIOLOGICAL MONITORING SYSTEMS,1380.0,1
Monitoring,OTHER,"FOGG SYSTEM COMPANY, INC.",0310-2252,CABLE MONITOR INTERFACE F/TRANSDUCER TO MEDICAL TRAM 451 M/ N,PHYSIOLOGICAL MONITORING SYSTEMS,6766.0,3
Monitoring,OTHER,"FOGG SYSTEM COMPANY, INC.",0310-2474,CABLE MONITOR INTERFACE 72IN F/TRANSDUCER TO CARDIO PHYSIO MONITORING EA,PHYSIOLOGICAL MONITORING SYSTEMS,14673.21,17
Monitoring,OTHER,"FOGG SYSTEM COMPANY, INC.",0386-2417,CABLE MONITOR INTERFACE F/TRANSDUCER TO HORIZON CARDIOLOGY HEMO V2 MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,5284.88,6
Monitoring,OTHER,"FOGG SYSTEM COMPANY, INC.",0408-2474,CABLE BLOOD PRESSURE 180IN REUSABLE TRANSDUCER ASSEMBLY PHYSIOMONITORING SYSTEM,PHYSIOLOGICAL MONITORING SYSTEMS,24878.199999999997,12
Monitoring,OTHER,"FRESENIUS USA MARKETING, INC. DBA FRESENIUS MEDICAL CARE NORTH AMERICA",190656,KIT MODULE BLOOD PRESSURE UPGRADE M3600 1/KT,PHYSIOLOGICAL MONITORING SYSTEMS,4028.13,4
Monitoring,OTHER,"FUKUDA DENSHI USA, INC.",WS-0008-04,ARM MONITOR VHM SERIES VARIABLE HEIGHT WALL MOUNT W/7IN ANGLED EXTENSION EA,PHYSIOLOGICAL MONITORING SYSTEMS,613.0,1
Monitoring,OTHER,"FUKUDA DENSHI USA, INC.",WMM-0005-04,MOUNT MONITOR M-SERIES 2-FLAT PANEL COUNTERTOP SWIVEL HEAD FLUSH EA,PHYSIOLOGICAL MONITORING SYSTEMS,180.0,1
Monitoring,OTHER,"FUKUDA DENSHI USA, INC.",WMM-0006-04,HOOK MONITOR ARM SWIVEL ADJUSTMENT F/DUAL CABLE MANAGEMENT 3LB VHM/?M-SERIES EA,PHYSIOLOGICAL MONITORING SYSTEMS,6355.0,3
Monitoring,OTHER,"FUKUDA DENSHI USA, INC.",FLP-0008-28,MOUNT MONITOR ADJUSTABLE DUAL HORIZONTAL BRACKET F/22IN-26IN MAXIMUM LCD VESA EA,PHYSIOLOGICAL MONITORING SYSTEMS,6552.0,2
Monitoring,OTHER,"FUTURE MEDICAL SOLUTIONS, LLC",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,2800.0,1
Monitoring,OTHER,GCX CORPORATION,WMM-0005-06,ARM MONITOR M-SERIES 12IN X 12IN ARTICULATING SWIVEL FRONT END F/PHILIPS INTELLIVUE MX750/850 DUAL FMX-4 DRAGER PERSEUS,PHYSIOLOGICAL MONITORING SYSTEMS,23235.38,17
Monitoring,OTHER,GCX CORPORATION,FLP-0008-38,MOUNT MONITOR ROLL STAND POST ADJUSTABLE TILT HEIGHT F/75MM VESA DATA CAPTURE DEVICE,PHYSIOLOGICAL MONITORING SYSTEMS,6654.56,7
Monitoring,OTHER,GCX CORPORATION,UT-0001-11,HOOK MONITOR ARM QUAD HANGER W/FLUSH MOUNTING CHANNEL 2IN POST CLAMP F/CABLE MANAGEMENT 2.8LB VHM/?M-SERIES,PHYSIOLOGICAL MONITORING SYSTEMS,8275.02,16
Monitoring,OTHER,GCX CORPORATION,PRC-0001-01,CLAMP PULSE OXIMETER PRC F/0.75IN-1.5IN POST 10MM X 25MM RAIL EA,PHYSIOLOGICAL MONITORING SYSTEMS,7216.8,11
Monitoring,OTHER,GCX CORPORATION,FLP-0009-04B,MOUNT MONITOR M-SERIES FLUSH WALL W/TILT/SWIVEL F/ARM IPAD CHANNEL,PHYSIOLOGICAL MONITORING SYSTEMS,102974.48000000004,104
Monitoring,OTHER,GCX CORPORATION,10M-0005-65,RAIL MOUNT 10X25MM F/2/5.1CM DIAMETER POST,PHYSIOLOGICAL MONITORING SYSTEMS,2502.0,2
Monitoring,OTHER,GCX CORPORATION,PH-0069-03,HANGER MONITOR WALL MOUNT HOOK LABELING TAB OFF WHITE METAL F/PHILIPS INTELLIVUE MX40,PHYSIOLOGICAL MONITORING SYSTEMS,1467.0,3
Monitoring,OTHER,GCX CORPORATION,WMM-0005-05,ARM MONITOR M-SERIES 8IN X 8IN ARTICULATING FRONT-END SWIVEL EA,PHYSIOLOGICAL MONITORING SYSTEMS,8349.42,7
Monitoring,OTHER,GCX CORPORATION,SR-0001-14,MOUNT MONITOR POWER STRIP W/6-FLUSH OUTLET 15IN POWER CORD MEDICAL GRADE EA,PHYSIOLOGICAL MONITORING SYSTEMS,28874.33,26
Monitoring,OTHER,GCX CORPORATION,WA-0011-01E,KIT ARM WALL MOUNT 8IN 20.3CM F/VITAL SIGN MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,3505.3599999999997,3
Monitoring,OTHER,GCX CORPORATION,WM-0010-67,MOUNT MONITOR 4IN FOLDED WALL W/O TRAY F/FLUSH FOLDING COMPUTER KEYBOARD EA,PHYSIOLOGICAL MONITORING SYSTEMS,5655.52,11
Monitoring,OTHER,GCX CORPORATION,FLP-0009-32,MOUNT MONITOR M-SERIES FLUSH WALL W/VESA MOUNTING PLATE W/O FOOT SUPPORT F/75/100MM FDMI HORIZONTAL RAIL EA,PHYSIOLOGICAL MONITORING SYSTEMS,17752.739999999998,10
Monitoring,OTHER,GCX CORPORATION,SL-0087-16,ADAPTER MONITOR F/MOUNTING QUBE MINI,PHYSIOLOGICAL MONITORING SYSTEMS,43201.31,1
Monitoring,OTHER,GCX CORPORATION,PH-0058-20B,KIT MOUNT MONITOR M-SERIES 8IN WALL PIVOT ARM F/PHILIPS SURESIGNS VM4/6/8 & VS3/VS4/VSV,PHYSIOLOGICAL MONITORING SYSTEMS,2069.8,3
Monitoring,OTHER,GCX CORPORATION,PQ-0008-10,POST MONITOR 1IN 7IN 0.8LB UP/DOWN POSITION MOUNT F/POLYQUIP ARM PHILIPS SATELLITE RACK FMS,PHYSIOLOGICAL MONITORING SYSTEMS,15689.87,19
Monitoring,OTHER,GCX CORPORATION,PH-0062-60,KIT ROLL STAND MONITOR 21IN BASE 4IN CASTER 2-LOCKING/3-NON-LOCKING CASTER HANDLE CABLE CLIP HOOK W/CORD BASKET 1.25IN POST POWER SUPPLY MOUNTING F/INTELLIVUE MP2/X2 MP5,PHYSIOLOGICAL MONITORING SYSTEMS,16616.45,12
Monitoring,OTHER,GCX CORPORATION,DX-0042-04,PLATE MONITOR TOP SURFACE MOUNT W/10IN HORIZONTAL CHANNEL F/GE CARESCAPE B650 CARESTATION 620/?650,PHYSIOLOGICAL MONITORING SYSTEMS,11611.990000000002,9
Monitoring,OTHER,GCX CORPORATION,PH-0077-25,ARM MONITOR 25-45LB CAPACITY 30LB TILT LOAD F/INTELLIVUE MX600/700/800,PHYSIOLOGICAL MONITORING SYSTEMS,823.0,1
Monitoring,OTHER,GCX CORPORATION,QCT-0017-05,MOUNT MONITOR 18IN 2-CHANNEL COUNTERTOP COLUMN 2-SIDE RACEWAY W/8IN X 8IN BASE/BACKING PLATE EA,PHYSIOLOGICAL MONITORING SYSTEMS,5518.71,6
Monitoring,OTHER,GCX CORPORATION,WMM-0006-01,POST MONITOR 6IN FLUTED DOWN F/M-SERIES/VHM ARM PHILIPS INTELLIVUE MX600-800 FMS FMX-4 MIDRAY 9,PHYSIOLOGICAL MONITORING SYSTEMS,305.0,2
Monitoring,OTHER,GCX CORPORATION,WS-0012-73,ARM MONITOR VHM-PL SERIES LOCKING VARIABLE HEIGHT MOUNT W/9IN RAISER VESA PLATE,PHYSIOLOGICAL MONITORING SYSTEMS,2002.0,2
Monitoring,OTHER,GCX CORPORATION,PH-0079-04,ARM MONITOR VHM-PL VARIABLE HEIGHT LOCK W/8IN EXTENSION F/INTELLIVUE MP20/30/40/50 MX400/450/500/550,PHYSIOLOGICAL MONITORING SYSTEMS,1216.0,1
Monitoring,OTHER,GCX CORPORATION,SR-0001-11F,POWER STRIP MONITOR ROLL 4-STAND OUTLET W/CORD WRAP F/2IN/5.1CM POST HOSPITAL GRADE,PHYSIOLOGICAL MONITORING SYSTEMS,8896.53,11
Monitoring,OTHER,GCX CORPORATION,RST-0003-23,ROLL STAND MONITOR VARIABLE HEIGHT W/FOOT PEDAL MOUNTING COMPONENT EA,PHYSIOLOGICAL MONITORING SYSTEMS,637.0,1
Monitoring,OTHER,GCX CORPORATION,FC-0002-30,KIT CART MONITOR PULL OUT KEYBOARD F/250 MC EA,PHYSIOLOGICAL MONITORING SYSTEMS,16316.94,9
Monitoring,OTHER,GCX CORPORATION,PH-0077-04,ARM MONITOR VHM-PL SERIES 8IN VARIABLE HEIGHT EXTENSION MOUNT F/INTELLIVUE MP60/70 MX600/700/800,PHYSIOLOGICAL MONITORING SYSTEMS,20306.0,8
Monitoring,OTHER,GCX CORPORATION,10M-0005-01,BASKET MONITOR 12.75IN X 7.5IN X 5.9IN 10LB CAPACITY F/10X25X35MM HORIZONTAL RAIL,PHYSIOLOGICAL MONITORING SYSTEMS,6359.780000000001,8
Monitoring,OTHER,GCX CORPORATION,FLP-0001-97,STAND MONITOR ROLL 61.5IN VARIABLE HEIGHT FOOT PEDAL W/MOUNT PLATE F/VESA FDMI 75/100,PHYSIOLOGICAL MONITORING SYSTEMS,1589.84,2
Monitoring,OTHER,GCX CORPORATION,WMM-0005-08,ARM MONITOR M-SERIES 8IN SWIVEL F/CAMERA MOUNT,PHYSIOLOGICAL MONITORING SYSTEMS,504.0,1
Monitoring,OTHER,GCX CORPORATION,DX-0036-80,PLATE MONITOR TOP BASE SHELF MOUNT W/10IN HORIZONTAL CHANNEL F/GCX DATEX-OHMEDA AISYS,PHYSIOLOGICAL MONITORING SYSTEMS,12964.65,5
Monitoring,OTHER,GCX CORPORATION,WMM-0015-05,CROSS BAR MONITOR M-SERIES DUAL 8IN X 8IN 32IN WIDE PANEL 30LB CAPACITY CHANNEL MOUNT ARTICULATING ARM F/VESA 75/100,PHYSIOLOGICAL MONITORING SYSTEMS,18869.37,4
Monitoring,OTHER,GCX CORPORATION,RS-0006-64,KIT ROLL STAND MONITOR 43IN 21IN BASE 4IN CASTER TILT SWIVEL ADJUSTMENT MOUNT HANDLE W/6IN BASKET 38IN POST 5IN SLIDE-IN MOUNTING PLATE F/BOTTOM DEVICE 1/KT,PHYSIOLOGICAL MONITORING SYSTEMS,57569.17999999999,38
Monitoring,OTHER,GCX CORPORATION,OH-0010-84,CHANNEL MONITOR 12IN DOVETAIL F/GE CARESTATION 620/?650 ANESTHESIA DEVICE EA,PHYSIOLOGICAL MONITORING SYSTEMS,38526.2,34
Monitoring,OTHER,GCX CORPORATION,DR-0015-80,SPACELABS ULTRAVIEW FLAT PANEL TOP SHELF 13IN/33 CM CHANNEL WITH DRAGER JULIAN OR APOLLO FITTINGS,PHYSIOLOGICAL MONITORING SYSTEMS,176.0,1
Monitoring,OTHER,GCX CORPORATION,PRC-0001-02,CLAMP MONITOR F/NIHON KOHDEN VISMO PVM-4700 0.75-1.5IN POST 8/10X25MM RAIL,PHYSIOLOGICAL MONITORING SYSTEMS,372.0,1
Monitoring,OTHER,GCX CORPORATION,DS-0032-01,PLATE SHELF 10IN/25.4CM MINDRAY A5/A3 TOP W/HORIZONTAL CHANNEL,PHYSIOLOGICAL MONITORING SYSTEMS,11520.0,3
Monitoring,OTHER,GCX CORPORATION,AG-0018-60G-04,KIT ROLL STAND MONITOR 25IN X 46IN W/CORD LOOP FLEXILE MOUNT,PHYSIOLOGICAL MONITORING SYSTEMS,40754.2,16
Monitoring,OTHER,GCX CORPORATION,FLP-0001-11,MOUNT MONITOR 1.3IN 0.5LB 5DEG TILT FLUSH FLAT PANEL LCD-DISPLAY WALL F/VESA FDMI 75/100 MM,PHYSIOLOGICAL MONITORING SYSTEMS,1143.3000000000002,2
Monitoring,OTHER,GCX CORPORATION,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,52404.63,11
Monitoring,OTHER,GCX CORPORATION,PH-0079-02,"ARM VARIABLE HEIGHT LOCKING F/INTELLIVUE MP20/30/40/50, MX400/450/500/550 PATENTED",PHYSIOLOGICAL MONITORING SYSTEMS,23733.68,3
